frame,actor_1_ppa,actor_2_ppa
123,0.0005664122237010985,0.001047431599419149
124,0.0005314689566507607,0.0009492541556288174
125,0.000501329809679061,0.000868591021254197
126,0.0004754104592452649,0.0008023422418881923
127,0.00045326199637297533,0.0007481272507656218
128,0.0004345578650128272,0.000704121410432861
129,0.00041909056237158913,0.0006689442924877723
130,0.00040677430783518404,0.0006415812738434913
131,0.00039749473573693955,0.000621259668517658
132,0.0003911334849800216,0.0006074252405351873
133,0.0003879563990339165,0.0005998445591493801
134,0.00038808663311965566,0.0005984823027899391
135,0.0003916905982430496,0.0006035292260234117
136,0.0003989536055225321,0.0006154238807034559
137,0.00041018986421398796,0.0006349304533213241
138,0.0004259290739051699,0.0006632489099427601
139,0.00044700267693515604,0.0007021924907083831
140,0.0004746527483732803,0.0007544772872195693
141,0.0005105942276775295,0.000824166110898984
142,0.0005572588119396038,0.0009173983488404526
143,0.0006227018703960606,0.0010436553526458493
144,0.0007110111209756308,0.0012180099135016204
145,0.000832514460871795,0.0014652679115659158
146,0.000995764197154466,0.001828346307342552
147,0.0012087391272673383,0.0023672786346489545
148,0.0014627758337225497,0.0031601833488519985
149,0.0017179803793433482,0.0043181342051379894
150,0.001856722526908612,0.005972215166457827
151,0.0016137336053703754,0.00811021222444281
152,0.0005069526021888379,0.009987732577655853
153,0.0021421966506271206,0.00912212521309535
154,0.0063527692003873095,0.024715755303243155
155,0.00936293783624906,0.034914419992303596
156,0.006098885086123905,0.0338364360289743
157,0.007866519582279251,0.02885744655172792
158,0.0036758376977849595,0.02372296381020716
159,0.015255427290516552,0.019510850878040394
160,0.021192244121360372,0.01629250260652318
161,0.023357735819212803,0.013845812957677214
162,0.023111112196965336,0.011913024112825374
163,0.021509378040178547,0.01038981525042469
164,0.01953529007659918,0.00920946726433459
165,0.017620054101307122,0.00829629332576923
166,0.015902969588245216,0.007585705574531528
167,0.014398948865878431,0.007030050735035373
168,0.013075465739149012,0.006596646900298279
169,0.011884910778331986,0.006263639849450066
170,0.010780404040458666,0.006016417711770365
171,0.009720578013004978,0.005845573801213645
172,0.008671338465145681,0.0057457511860398505
173,0.007603556278207007,0.005715165604625828
174,0.006511659031439196,0.00575438263126288
175,0.005420203032549663,0.00586644004929581
176,0.004386608631410265,0.006058325373724998
177,0.003452389714629981,0.006342159985484662
178,0.0026414002896318093,0.006736296868359556
179,0.001963069540801082,0.007266815109140049
180,0.0014165262872723615,0.007969401305941998
181,0.0009852630871100955,0.009008354075440813
182,0.0006523861539485303,0.010567342086470245
183,0.00039614979739092097,0.012723648844741548
184,0.00014242238476960578,0.01566353760648032
185,0.00018589497714367894,0.019391663298440397
186,0.00026689193007962394,0.02354895616857136
187,0.00037098357440317,0.026981834632023867
188,0.0004884867139142559,0.02563676547796042
189,0.0006047337851537246,0.01942240520073841
190,0.0007064198226408116,0.007621389756940383
191,0.0007854514677008194,0.004205328849737072
192,0.0008396866104440974,0.005134996023387704
193,0.0008714233467657375,0.004943147286630426
194,0.000885843164150441,0.00436840932840685
195,0.0008884192850839101,0.003748539472047582
196,0.0008836033952887516,0.0032008728839943565
197,0.0008749631055695609,0.0027505919571045277
198,0.0008648597781970907,0.002389922751981273
199,0.0008550537474580677,0.002103405795186826
200,0.0008466952845151803,0.0018766325061783417
