frame,actor_1_ppa,actor_2_ppa
96,0.006583560556402347,0.005462441816614439
97,0.008581744045081609,0.005890315782035286
98,0.010775545549651338,0.00640473959819469
99,0.013177696045338196,0.006998811110453625
100,0.015784262830402282,0.007656592304077411
101,0.018563749712770646,0.008351024504228857
102,0.021443251774988518,0.009043835848098425
103,0.024293697723630558,0.00968878377395787
104,0.026919391303811324,0.010238651078175176
105,0.029060920002703012,0.010654577725699431
106,0.03042231697610285,0.010914576939205218
107,0.03132376577345421,0.011017893507623156
108,0.03265210393748984,0.01098367415564324
109,0.033319541800164734,0.010845083559451126
110,0.032757985341712266,0.01064169524708922
111,0.03112085572747787,0.010412889400024604
112,0.028682573366180415,0.010193711450857727
113,0.025759207729939254,0.03331144101981033
114,0.022640364365774823,0.03411449837304426
115,0.01955086028034594,0.034992134965805735
116,0.016641599686936685,0.035990666272045134
117,0.013999162427256559,0.03714081602902254
118,0.011663005239249406,0.03845437326709525
119,0.010106267273789753,0.03991850524463645
120,0.010148072688193052,0.04148753805438096
121,0.010483362739201186,0.04307375115936001
122,0.010790443538485489,0.04454148032935698
123,0.01106769602157368,0.04571186023364404
124,0.011305375280126671,0.04638640476369316
125,0.011488249858445088,0.04639239710782113
126,0.011599540535423034,0.04563974143139474
127,0.01162575906622828,0.04416425478465743
128,0.011561337806735322,0.04213110412755403
129,0.011411005384609504,0.03979340100685914
130,0.011189438287027337,0.037425956688698366
131,0.010918111061625449,0.03526600765691434
132,0.010620850800044906,0.033479924434260226
133,0.010319757042816444,0.032154927498430734
134,0.010032633724123026,0.03129964481833659
135,0.009772060156972556,0.030837664191420953
136,0.009545673645945947,0.030586414782320215
137,0.00935706439748899,0.03023755118252109
138,0.00920680744624236,0.029396952758074114
139,0.00909336444114713,0.02828048247940168
140,0.009013742704587498,0.028297515961266208
141,0.008963902672798528,0.027866924150666054
142,0.008938948016506578,0.026815777658080846
143,0.008933144310155686,0.025414239675773786
144,0.008939810047072934,0.023836143174900203
145,0.008951107597755532,0.022155605621411847
146,0.008957800140411322,0.02038114335507883
147,0.008948990445984484,0.018487895625092916
148,0.008911898370441164,0.016439249864726883
149,0.008831731175042351,0.014199854446055109
150,0.008691726179427307,0.011742929995921546
151,0.008473471146023042,0.010635280592165296
152,0.008157622464069172,0.011194471462913039
153,0.007800887097099534,0.01177227725429762
154,0.008150725520975895,0.01220538135547087
155,0.00901559572922343,0.01247007822717412
156,0.010239977057265549,0.012537887960589855
157,0.011431298969278922,0.012370822291901151
158,0.012541033371866097,0.011918761082549665
159,0.013517503035124216,0.011127164680332207
160,0.014311040324538195,0.009967241422635949
161,0.014879486458735124,0.008487285144133563
162,0.015193124220215693,0.007895298348824341
163,0.015237793206603963,0.008985623346370406
164,0.01501579128386659,0.00986988933623057
165,0.014544605304804612,0.010354822472766458
166,0.013853924611774607,0.010514985074502865
167,0.0129817121865851,0.010426476284602162
168,0.01201931663857886,0.01015343863638132
169,0.012017046613422826,0.009748957675123184
170,0.014145431013999295,0.00925862793652654
171,0.01588774334135756,0.00872225733876135
172,0.017264666921057537,0.00817369159078575
173,0.018306275550033745,0.0076400046075867705
174,0.01904859747019065,0.007141148531869888
175,0.019530669969829894,0.006690424315836865
176,0.019792106523549555,0.00629560703518961
177,0.019871178587354515,0.005960367333383786
178,0.019803394262192926,0.005685673308946567
179,0.01962053201574527,0.005470988105991788
180,0.01935006363954152,0.005315200178102007
181,0.019014883131902395,0.005217302699480894
182,0.01863324425008721,0.005176862068654619
183,0.01821882035147417,0.005194337074462077
184,0.0177807973412998,0.00527128519776802
185,0.01732392493032435,0.005410475025822094
186,0.017152189092073982,0.005615895387809152
187,0.017389131836601353,0.005892614856454413
188,0.01774206501434152,0.01765027802228938
189,0.01807735742033003,0.018323161698310077
190,0.01838692638968582,0.019059332223450524
191,0.0186546908893911,0.019806742060606432
192,0.018854501642650387,0.020486330804596387
193,0.01894760861603965,0.020986691868127277
194,0.018876769202401725,0.021161981373920592
195,0.01856301112617074,0.02083940821902567
196,0.01790627213252961,0.019842736901616573
197,0.01679270398117729,0.018038120244676013
198,0.01511177596723243,0.015397665755027087
199,0.012784784737286448,0.012055838495392704
200,0.009801391799079982,0.011178433905637792
